place_id,name,formatted_address,user_ratings_total,rating,geometry.location.lat,geometry.location.lng,price_level,suburb,delivery,dine_in,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup
ChIJOelfMDtd1moRy04aDfyfE0E,9 Face Thai Cuisine,"362 Abbotsford St, North Melbourne VIC 3051, Australia",81,4.4,NA,-37.798137,NA,Parkville,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
ChIJt4ctMupC1moR7Opig3NrfSg,Il Duca,"132 Wellington Parade, East Melbourne VIC 3002, Australia",250,4.4,-37.8162904,144.9857104,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJW5Nn5-tC1moR1KnPe_szKQs,Geppetto Trattoria,"78A Wellington Parade, East Melbourne VIC 3002, Australia",474,4.7,-37.8164787,144.9873637,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJoQ71_OtC1moREoPyA323sjY,The Tippler & Co.,"58 Wellington Parade, East Melbourne VIC 3002, Australia",429,4.6,-37.8165595,144.9882328,2,East Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJdfMFMHVD1moRte8-aR1ODjg,Hemingway's Wine Room,"150 Wellington Parade, East Melbourne VIC 3002, Australia",130,4.5,-37.8161944,144.9849334,NA,East Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA
ChIJo6MB88BC1moR1v_Nuo7gZrA,Bedggood & Co.,"137 Wellington Parade S, East Melbourne VIC 3002, Australia",317,4.6,-37.8168041,144.9800473,2,East Melbourne,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJ_wbFyedC1moRXHca2d3Oj-o,Grocery Bar East Melbourne,"5/412-442 Victoria Parade, East Melbourne VIC 3002, Australia",138,4.2,-37.8099179,144.985236,2,East Melbourne,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJiWZcQlZD1moReLf1KVvQ98M,Roccella,"158 Clarendon St, East Melbourne VIC 3002, Australia",923,4.7,-37.8119728,144.9835404,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJ6ZOWYbdD1moRwHlgVHJwpnU,Pokapoka Japanese Kitchen,"Ground Floor/74 Wellington Parade, East Melbourne VIC 3002, Australia",60,4.6,-37.8165009,144.9876132,NA,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,FALSE
ChIJ_wbFyedC1moRsgKzQvFcTwc,Tribeca Pizza Pasta Bar,"412-442 Victoria Parade, East Melbourne VIC 3002, Australia",123,2.3,-37.809918,144.985236,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJnUqrC-pC1moRSaUlor_B3vs,The Cliveden Bar & Dining,"192 Wellington Parade, East Melbourne VIC 3002, Australia",63,3.9,-37.8158384,144.9833177,1,East Melbourne,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA
ChIJk1ga3utC1moR8KOg_D4H8eQ,Tadka Hut,"82 Wellington Parade, East Melbourne VIC 3002, Australia",273,3.8,-37.816376,144.9872819,1,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJP7G3MupC1moRPWpV_902P0s,The Grey Smith,"126 Wellington Parade, East Melbourne VIC 3002, Australia",79,4.1,-37.8162958,144.9858732,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE
ChIJg_RW--FD1moRXpWH31SNusE,Mad Patties East Melbourne,"80 Wellington Parade, East Melbourne VIC 3002, Australia",97,4.9,-37.8164583,144.9873354,NA,East Melbourne,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE
ChIJExrt7-dC1moRWgvD2gf6J50,Square & Compass,"222 Clarendon St, East Melbourne VIC 3002, Australia",611,4.5,-37.8096897,144.9838732,2,East Melbourne,FALSE,TRUE,TRUE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,NA
ChIJVU77zudC1moRUURo26Nfxdg,Gourmet Pizza Bar,"162 Albert St, East Melbourne VIC 3002, Australia",55,2.5,-37.810074,144.985476,NA,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJbXhXehND1moRZUg5f9-P60A,hrishi,"159 Grey St, East Melbourne VIC 3002, Australia",0,0,-37.8119289,144.9844614,NA,East Melbourne,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
ChIJ3V3EaxhD1moRa_XSCtPX-L0,Alley Cat,"Shop 6&7, “Victoria Brewery, 412-442 Victoria Parade, East Melbourne VIC 3002, Australia",57,2.9,-37.8104562,144.9855563,NA,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJNyXg4-tC1moRiLWebsUnJZE,Memoria Cafe,"74A Wellington Parade, East Melbourne VIC 3002, Australia",0,0,-37.816496,144.9875832,NA,East Melbourne,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
ChIJn9E83utC1moRDPGMkcqsEYc,Veggies & Vegan!!,"82 Wellington Parade, East Melbourne VIC 3002, Australia",0,0,-37.8164543,144.9873062,NA,East Melbourne,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA
ChIJM3SzyedC1moRXNMbBSUFSmg,Kiwi Fish and Chips,"412-442 Victoria Parade, East Melbourne VIC 3002, Australia",347,4.1,-37.8102271,144.9852094,1,East Melbourne,TRUE,TRUE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,FALSE
ChIJzU8DKEJD1moRLSKWrvqdS1M,My sushi Japanese cafe,"154 Wellington Parade, East Melbourne VIC 3002, Australia",NA,ChIJzU8DKEJD1moRLSKWrvqdS1M,-37.8161658,144.9846959,4.6,East Melbourne,TRUE,TRUE,NA,FALSE,NA,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
ChIJh7bPuepC1moRL4BHlUrkdfU,Paddock Cafe,"Olympic Stand inside Gate 3, East Melbourne VIC 3002, Australia",NA,ChIJh7bPuepC1moRL4BHlUrkdfU,-37.8191868,144.9843846,4.3,East Melbourne,FALSE,TRUE,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA
ChIJ8zyV65xD1moRwzkQolEEvlU,$6 Curries,"82 Wellington Parade, East Melbourne VIC 3002, Australia",NA,ChIJ8zyV65xD1moRwzkQolEEvlU,-37.8164534,144.9872995,2.7,East Melbourne,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA
ChIJP9wsWMNC1moRokhV5r22oNQ,Basement Espresso Cafe,"182/184 Victoria Parade, East Melbourne VIC 3002, Australia",1,ChIJP9wsWMNC1moRokhV5r22oNQ,-37.8087984,144.9779113,4,East Melbourne,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,NA
ChIJPZ6d3gND1moR_yn70LCJ74Y,Ostēr,"76/78 Bridge Rd, Richmond VIC 3121, Australia",NA,ChIJPZ6d3gND1moR_yn70LCJ74Y,-37.8179711,144.992495,4.6,East Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJme6hTM9C1moRFG6RpYqZL0c,Longrain Melbourne,"44 Little Bourke St, Melbourne VIC 3000, Australia",3,ChIJme6hTM9C1moRFG6RpYqZL0c,-37.8106333,144.9711861,4.5,East Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJR1OrH8ZC1moRixhTkKsUwi8,The Waiters Restaurant,"20 Meyers Pl, Melbourne VIC 3000, Australia",2,ChIJR1OrH8ZC1moRixhTkKsUwi8,-37.812078,144.97235,4.4,East Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ChIJxbZOsshC1moR7thhGoEJ11s,Punch Lane Wine Bar & Restaurant,"43 Little Bourke St, Melbourne VIC 3000, Australia",3,ChIJxbZOsshC1moR7thhGoEJ11s,-37.8108555,144.9713535,4.5,East Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ChIJkX9EushC1moRWQYnsdy3skM,Hochi Mama,"35 Little Bourke St, Melbourne VIC 3000, Australia",2,ChIJkX9EushC1moRWQYnsdy3skM,-37.81076,144.9717076,4.4,East Melbourne,NA,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
ChIJLVxVmchC1moRNMtBqzP3H6c,Soi 38 Melbourne,"38 Mcilwraith Pl, Melbourne VIC 3000, Australia",1,ChIJLVxVmchC1moRNMtBqzP3H6c,-37.8124827,144.9719537,4.3,East Melbourne,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJz9lOndlD1moRyRP7H4fqa84,Robata Melbourne,"2 Exhibition St, Melbourne VIC 3000, Australia",3,ChIJz9lOndlD1moRyRP7H4fqa84,-37.8156392,144.9725349,4.4,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA
ChIJN92GPsRC1moRrpvO-n_3bvw,Radii Restaurant & Bar,"1 Parliament Square off, Parliament Pl, Melbourne VIC 3002, Australia",2,ChIJN92GPsRC1moRrpvO-n_3bvw,-37.8110792,144.976629,4.2,East Melbourne,FALSE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,NA,TRUE,TRUE,TRUE,NA
ChIJAVfi1sdC1moRV7tww9krhXg,Kenzan Japanese Restaurant,"Collins Place Lower ground floor, 45 Collins St, Melbourne VIC 3000, Australia",3,ChIJAVfi1sdC1moRV7tww9krhXg,-37.8147056,144.9726333,4.6,East Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJvVx8L8RC1moRnAO6Zu6Ib-E,Mr. Tod Cafe,"2 St Andrews Pl, East Melbourne VIC 3002, Australia",2,ChIJvVx8L8RC1moRnAO6Zu6Ib-E,-37.8117108,144.9757089,4,East Melbourne,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJVUlb_MVC1moRE8udyJ-mVCc,The European,"161 Spring St, Melbourne VIC 3000, Australia",3,ChIJVUlb_MVC1moRE8udyJ-mVCc,-37.8109247,144.9725716,4.4,East Melbourne,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJ4e4muN1C1moRG1RzbrdNg50,Anada Bar & Restaurant,"197 Gertrude St, Fitzroy VIC 3065, Australia",2,ChIJ4e4muN1C1moRG1RzbrdNg50,-37.8060599,144.9811695,4.4,East Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,FALSE
ChIJq6rG4OtC1moRxQeV_lTSWSA,$12 Pizza's,"78 Wellington Parade, East Melbourne VIC 3002, Australia",NA,ChIJq6rG4OtC1moRxQeV_lTSWSA,-37.816476,144.9874132,0,East Melbourne,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
ChIJb0_SCKFD1moRIVNLkTucRPU,Dolly,"20 Bourke St, Melbourne VIC 3000, Australia",NA,ChIJb0_SCKFD1moRIVNLkTucRPU,-37.8113901,144.9722393,4.7,East Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJ0xwW4cdC1moRe81ERqyUZpk,Cecconi's Flinders Lane Restaurant & Cellar Bar,"61 Flinders Ln, Melbourne VIC 3000, Australia",3,ChIJ0xwW4cdC1moRe81ERqyUZpk,-37.8150555,144.9725293,4.5,East Melbourne,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA,FALSE,NA
ChIJKar4tEpd1moRhETU3oLmvfc,Bamboo House,"47 Little Bourke St, Melbourne VIC 3000, Australia",424,4.5,-37.810875,144.9711191,3,East Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJsY6jDglD1moRObRiccFXerw,Jim Stynes Grill,"Level 2, Olympic Stand (MCC reserve area, Australia",3,5,-37.81899,144.983266,NA,East Melbourne,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,NA,TRUE,NA
ChIJyYFFyMlC1moRb22GPrHVal8,Sezar Restaurant,"6 Melbourne Pl, Melbourne VIC 3000, Australia",946,4.4,-37.8134041,144.9689668,3,East Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA
ChIJ53vEPslC1moR0ox6S2TyszU,Encore Restaurant & Bar,"131 Lonsdale St, Melbourne VIC 3000, Australia",129,4.6,-37.8107179,144.9684782,1,East Melbourne,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJkStQy5pD1moRc5wKwk5dwnY,Daughter In Law,"37 Little Bourke St, Melbourne VIC 3000, Australia",1343,4.1,-37.810735,144.9715189,NA,East Melbourne,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJoZLSJMZC1moRqWQOMA91M5c,Little Collins St Kitchen Restaurant & Bar,"1/27 Little Collins St, Melbourne VIC 3000, Australia",130,4,-37.8127501,144.9725559,2,East Melbourne,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA
ChIJ4alrwcdC1moRUWjI-7mjBks,Fonda Mexican Flinders Lane,"31 Flinders Ln, Melbourne VIC 3000, Australia",1967,4.1,-37.814891,144.9732909,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJv6N7tshC1moRWE3v9GD65QU,Bodega Underground,"55 Little Bourke St, Melbourne VIC 3000, Australia",1651,4.1,-37.8109065,144.9709637,2,East Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
ChIJ4SIGschC1moRTz-NPh3_aQc,SPQR Pizzeria,"26 Liverpool St, Melbourne VIC 3000, Australia",999,4.5,-37.8109748,144.9713394,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,FALSE,NA
ChIJ0WwctchC1moRMJRDX19Kh40,Shark Fin Inn,"50 Little Bourke St, Melbourne VIC 3000, Australia",1311,4.1,-37.810704,144.9710032,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJJ3GUFnND1moRUIIedeogCpk,Di Stasio Citta,"45 Spring St, Melbourne VIC 3004, Australia",485,4.1,-37.8142549,144.9741857,NA,East Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJe-SxTM9C1moRGczYs6906F4,Longsong,"Upstairs, 44 Little Bourke St, Melbourne VIC 3000, Australia",176,4.4,-37.8106475,144.9712096,NA,East Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA
ChIJZz6gBpxD1moRXligsEBxtOc,Thong Thai Restaurant Melbourne,"18 Bourke St, Melbourne VIC 3000, Australia",47,4.6,-37.8114126,144.9723447,NA,East Melbourne,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,FALSE,TRUE
ChIJE87W9c5C1moRNTnghsAOHYs,ThaiLicious Restaurant,"355 Exhibition St, Melbourne VIC 3000, Australia",191,4.3,-37.8074562,144.9681659,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
ChIJqeamsshC1moRiFEfGX_DD6U,Juliet Melbourne,"Basement/37 - 41 Little Bourke St, Melbourne VIC 3000, Australia",171,4.4,-37.8108154,144.9714971,2,East Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA
ChIJUQGnHgFD1moRfNhS1rJOV0o,Botswana Butchery Melbourne,"66 Flinders Ln, Melbourne VIC 3000, Australia",416,4.3,-37.8147693,144.9723072,NA,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJ-dMSJsZC1moRBR6RQKxblbI,Bar Lourinhã,"37 Little Collins St, Melbourne VIC 3000, Australia",569,4.4,-37.812815,144.9725185,2,East Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,FALSE,NA,FALSE
ChIJ-7pLvshC1moRWHbU4T32oaU,Bottega,"74 Bourke St, Melbourne VIC 3000, Australia",485,4.4,-37.811767,144.9710664,3,East Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJoS8hIMZC1moRo_A2fOZBqI8,San Telmo,"14 Meyers Pl, Melbourne VIC 3000, Australia",2800,4.6,-37.8121879,144.9723296,3,East Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJr1N1BMlC1moR6aJLe1nHgPQ,Flower Drum Restaurant Melbourne,"17 Market Ln, Melbourne VIC 3000, Australia",1124,4.5,-37.8118772,144.9692458,4,East Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE
ChIJPygi0jld1moRk8KoFG7mdFc,Amiconi Restaurant,"359 Victoria St, West Melbourne VIC 3003, Australia",526,4.7,-37.8053166,144.9495933,2,West Melbourne,TRUE,TRUE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJG1rzHTRd1moRFYsSDKDdGR8,Hello José,"85 Peel St, West Melbourne VIC 3003, Australia",459,4.4,-37.8062068,144.9556651,2,West Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJw-ILn55d1moRSYAiep9twIk,So Thai,"25/31 Peel St, West Melbourne VIC 3003, Australia",168,4.1,-37.8076129,144.9554247,2,West Melbourne,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJd7Mp0jld1moRISH9V3k4Ws0,Smile Thai Cuisine,"357 Victoria St, West Melbourne VIC 3003, Australia",290,4.2,-37.8053499,144.9496255,2,West Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJS0RmHSZd1moRlfTiaBYdZDk,Sassy Italian Restaurant,"1 Dryburgh St, West Melbourne VIC 3003, Australia",1298,4.7,-37.8070035,144.9425483,NA,West Melbourne,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ChIJPe8Oxzdd1moR5wkNGC7Qb2Y,Le Taj Restaurant & Lounge,"70-74 Rosslyn St, West Melbourne VIC 3003, Australia",359,4.3,-37.807758,144.952035,2,West Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJtcv3bTdd1moRN8uMWtQAzIs,Warung Agus,"305 Victoria St, West Melbourne VIC 3003, Australia",274,4.7,-37.805516,144.9513356,2,West Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJM0sznTZd1moRZu5Dj_byyWs,JUSIK,"Shop1/39-47 Peel St, West Melbourne VIC 3003, Australia",222,4.7,-37.8071829,144.9554783,2,West Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE,FALSE,FALSE
ChIJW0teZjZd1moRVwKF6CSxwgU,Royal Standard Hotel,"333 William St, West Melbourne VIC 3003, Australia",699,4.6,-37.807831,144.9542788,2,West Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
ChIJIxTtzmRd1moRxCYoA9pSPAY,"The Secret Recipe, Indian Fusion Restaurant","495-497 Spencer St, West Melbourne VIC 3003, Australia",338,4.7,-37.8089492,144.9488069,NA,West Melbourne,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA
ChIJZScRBUld1moRq2ydfCSoBN0,Hansang,"347/349 King St, West Melbourne VIC 3003, Australia",475,4.4,-37.812149,144.953494,NA,West Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJW3ZFVT9d1moRp2j-iYl0nzg,Tong Fu Garden Melbourne,"Abbotsford St, West Melbourne VIC 3003, Australia",109,3.9,-37.8062384,144.9445669,NA,West Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJ094AkEhd1moRfRDE1uYHuZw,Angkor Cafe & Restaurant,"389 Spencer St, West Melbourne VIC 3003, Australia",200,4.7,-37.8113353,144.9503465,NA,West Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
ChIJrWrYqeRd1moR8RHzUsISjiE,Taiwan Cafe Melbourne 大衆小吃店,"67 Stanley St, West Melbourne VIC 3003, Australia",202,4.6,-37.8082971,144.9492641,1,West Melbourne,TRUE,TRUE,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
ChIJS8yzAEld1moRgnycJi4CsgQ,The Moghals,"369/371 King St, West Melbourne VIC 3003, Australia",653,3.3,-37.8116229,144.9532499,2,West Melbourne,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,TRUE,TRUE
ChIJGYO44Hhd1moRO5IxcmyxY5w,Ports Diner Roadhouse,"476 - 480 Footscray Rd, (Through Service Rd Next To Tolls, West Melbourne VIC 3003, Australia",32,4.7,-37.8074244,144.9183989,NA,West Melbourne,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,NA
ChIJETT2xzZd1moR4SHkDmb0V9Q,Little Africa Restaurant,"223 Victoria St, West Melbourne VIC 3003, Australia",524,4.8,-37.8058017,144.9540495,1,West Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJmevfxEdd1moRkZwiO8PaDWg,Hotel Spencer Bar & Grill,"475 Spencer St, West Melbourne VIC 3003, Australia",236,4.6,-37.8095041,144.9493332,2,West Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
ChIJIVS_9_1d1moRL59VaKR_Sa0,The Fusion Grill Spencer,"501 Spencer St, West Melbourne VIC 3003, Australia",0,0,-37.8088703,144.9488372,NA,West Melbourne,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,NA
ChIJDWlozjld1moRsw1T17E06dk,Three Crowns Hotel,"365 Victoria St, West Melbourne VIC 3003, Australia",231,4.5,-37.8052968,144.9494732,2,West Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
ChIJ27uTh7pd1moR-dgwa97Onsg,Souvs On Spencer,"655 Spencer St, West Melbourne VIC 3003, Australia",NA,ChIJ27uTh7pd1moR-dgwa97Onsg,-37.8064226,144.9449015,5,West Melbourne,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
ChIJmetwn05d1moRyV7SXoCKMqI,Biryani House,"339 King St, West Melbourne VIC 3003, Australia",1,ChIJmetwn05d1moRyV7SXoCKMqI,-37.8123673,144.9536136,3.4,West Melbourne,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
ChIJp9I_oV9d1moR5UF21vqjGvE,Shiraaz By Rajputana West Melbourne,"112 Adderley St, West Melbourne VIC 3003, Australia",NA,ChIJp9I_oV9d1moR5UF21vqjGvE,-37.8107246,144.9478918,4,West Melbourne,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ChIJZ6Nfpzhd1moR0T0zBqfXErE,Hunters & Disciples,"39/617-643 Spencer St, West Melbourne VIC 3003, Australia",1,ChIJZ6Nfpzhd1moR0T0zBqfXErE,-37.8071014,144.9454681,4.7,West Melbourne,FALSE,TRUE,TRUE,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE
ChIJn1NjgUdd1moRRFLouFtvoI8,Embassy Cafe,"547 Spencer St, West Melbourne VIC 3003, Australia",1,ChIJn1NjgUdd1moRRFLouFtvoI8,-37.8081322,144.9478149,4.4,West Melbourne,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
ChIJV4DMP5td1moRMcvIMFeLp3Y,Mia Riverside Takeaway,"77 Sims St, West Melbourne VIC 3003, Australia",NA,ChIJV4DMP5td1moRMcvIMFeLp3Y,-37.8027984,144.9100999,4.8,West Melbourne,NA,NA,FALSE,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,NA,NA
ChIJvSWppzZd1moRt66Tm8D_SKc,Matzip Korean BBQ Restaurant,"179-181 Victoria St, West Melbourne VIC 3003, Australia",NA,ChIJvSWppzZd1moRt66Tm8D_SKc,-37.8059692,144.9555751,4.3,West Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE,TRUE,NA
